,user_id,movie_id,rating,timestamp,date,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018
355455,26818,1855199,8,1362092803,2013-02-28 23:06:43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
242656,18359,1596350,7,1362092815,2013-02-28 23:06:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
683561,51970,209144,10,1362092828,2013-02-28 23:07:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201415,15357,1212450,8,1362092853,2013-02-28 23:07:33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
408989,30823,2608224,8,1362093011,2013-02-28 23:10:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
253148,19093,1428538,6,1362093139,2013-02-28 23:12:19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
251627,18959,1853728,9,1362093146,2013-02-28 23:12:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37090,3308,93389,9,1362093598,2013-02-28 23:19:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
181896,14015,95631,10,1362093601,2013-02-28 23:20:01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82126,6360,190590,7,1362093680,2013-02-28 23:21:20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
332312,25059,302886,9,1362093691,2013-02-28 23:21:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
174562,13420,74958,9,1362093742,2013-02-28 23:22:22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
491587,36732,2024432,9,1362094030,2013-02-28 23:27:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
651848,49209,2023587,7,1362094039,2013-02-28 23:27:19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
491577,36732,1904996,8,1362094088,2013-02-28 23:28:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
372119,28052,112864,8,1362094249,2013-02-28 23:30:49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
290995,21960,2459022,7,1362094394,2013-02-28 23:33:14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
506758,38092,1922777,6,1362094405,2013-02-28 23:33:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
524298,39399,1448755,8,1362094519,2013-02-28 23:35:19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
277238,20947,1374992,7,1362094623,2013-02-28 23:37:03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233573,17709,1904996,7,1362094625,2013-02-28 23:37:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88572,6790,105695,10,1362094659,2013-02-28 23:37:39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122594,9470,1649419,7,1362094745,2013-02-28 23:39:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
127396,9779,1045658,7,1362095080,2013-02-28 23:44:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
693471,52663,2109184,8,1362095111,2013-02-28 23:45:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
343410,26108,1772341,8,1362095196,2013-02-28 23:46:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
582099,43524,13427,3,1362095270,2013-02-28 23:47:50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
525866,39581,144084,8,1362095287,2013-02-28 23:48:07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21191,1986,1853728,9,1362095366,2013-02-28 23:49:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113747,8813,79871,9,1362095499,2013-02-28 23:51:39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
391810,29535,335345,7,1362095645,2013-02-28 23:54:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
334468,25243,265349,8,1362095741,2013-02-28 23:55:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432919,32443,1024648,8,1362096054,2013-03-01 00:00:54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
537835,40296,75314,8,1362096160,2013-03-01 00:02:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
119690,9326,217505,7,1362096228,2013-03-01 00:03:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6728,615,1428538,5,1362096278,2013-03-01 00:04:38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
664742,50344,1244754,8,1362096299,2013-03-01 00:04:59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8503,755,817177,7,1362096512,2013-03-01 00:08:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171207,13152,1853728,9,1362096828,2013-03-01 00:13:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
558565,41949,1316536,9,1362096882,2013-03-01 00:14:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
381521,28732,1029234,10,1362096947,2013-03-01 00:15:47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30607,2721,1386932,9,1362097008,2013-03-01 00:16:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
365277,27523,477302,9,1362097083,2013-03-01 00:18:03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
243981,18473,169547,10,1362097268,2013-03-01 00:21:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
243993,18473,1182345,10,1362097302,2013-03-01 00:21:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
674306,51173,265349,8,1362097320,2013-03-01 00:22:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
574373,43123,1748227,6,1362097451,2013-03-01 00:24:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73828,5696,1859650,5,1362097521,2013-03-01 00:25:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
645322,48652,1981677,7,1362097562,2013-03-01 00:26:02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87732,6700,890885,8,1362097991,2013-03-01 00:33:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
248373,18786,1033575,9,1362098131,2013-03-01 00:35:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
444386,33324,2126362,7,1362098170,2013-03-01 00:36:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
483570,36116,90264,5,1362098787,2013-03-01 00:46:27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
280780,21254,1117385,8,1362098975,2013-03-01 00:49:35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
280761,21254,120586,10,1362099016,2013-03-01 00:50:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
280762,21254,137523,10,1362099029,2013-03-01 00:50:29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
280759,21254,111161,10,1362099060,2013-03-01 00:51:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
280764,21254,172495,9,1362099142,2013-03-01 00:52:22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
280772,21254,448134,10,1362099184,2013-03-01 00:53:04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
368493,27777,111282,8,1362099192,2013-03-01 00:53:12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
256790,19416,286716,9,1362099236,2013-03-01 00:53:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
258363,19550,2036376,4,1362099479,2013-03-01 00:57:59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
504423,37981,1922777,8,1362099662,2013-03-01 01:01:02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
280765,21254,187078,9,1362099818,2013-03-01 01:03:38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
632109,47629,1602620,7,1362099900,2013-03-01 01:05:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26204,2446,319061,8,1362099975,2013-03-01 01:06:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
164175,12580,1790885,7,1362100060,2013-03-01 01:07:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
521190,39201,405094,8,1362100108,2013-03-01 01:08:28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
328375,24832,1649419,10,1362100137,2013-03-01 01:08:57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
549367,41320,1114740,5,1362100627,2013-03-01 01:17:07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
433694,32486,1763303,2,1362100697,2013-03-01 01:18:17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
506715,38083,377471,10,1362101788,2013-03-01 01:36:28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145001,10973,1649419,9,1362101833,2013-03-01 01:37:13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
246389,18649,1663321,10,1362101938,2013-03-01 01:38:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95649,7322,1234719,6,1362102319,2013-03-01 01:45:19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
225906,17068,460791,10,1362102470,2013-03-01 01:47:50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180364,13863,1245526,9,1362103064,2013-03-01 01:57:44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180361,13863,848228,8,1362103145,2013-03-01 01:59:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24220,2291,975645,7,1362103155,2013-03-01 01:59:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
529764,39781,443272,6,1362103182,2013-03-01 01:59:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
143257,10869,1907668,9,1362103262,2013-03-01 02:01:02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55435,4369,110912,10,1362103429,2013-03-01 02:03:49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
152711,11526,189192,7,1362103518,2013-03-01 02:05:18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
487737,36477,1606378,6,1362103577,2013-03-01 02:06:17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
487729,36477,1045658,9,1362103629,2013-03-01 02:07:09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46506,3843,1549920,5,1362103809,2013-03-01 02:10:09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
487728,36477,1024648,9,1362103824,2013-03-01 02:10:24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60395,4719,1219289,8,1362103919,2013-03-01 02:11:59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
487741,36477,1815708,3,1362103952,2013-03-01 02:12:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
487738,36477,1667310,7,1362103987,2013-03-01 02:13:07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
487743,36477,1853728,8,1362104039,2013-03-01 02:13:59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
487736,36477,1568337,7,1362104118,2013-03-01 02:15:18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
676170,51320,1212450,9,1362104155,2013-03-01 02:15:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
621201,46768,1792647,9,1362104222,2013-03-01 02:17:02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
487727,36477,460791,8,1362104314,2013-03-01 02:18:34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
580225,43459,265459,6,1362104663,2013-03-01 02:24:23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
656716,49612,882977,10,1362104687,2013-03-01 02:24:47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
372069,28048,1077368,6,1362104709,2013-03-01 02:25:09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32587,2881,1559547,1,1362105147,2013-03-01 02:32:27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
192692,14797,1024648,8,1362105287,2013-03-01 02:34:47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
340675,25813,1649419,9,1362105368,2013-03-01 02:36:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86477,6618,371746,8,1362105505,2013-03-01 02:38:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86517,6618,1228705,7,1362105528,2013-03-01 02:38:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86497,6618,800369,7,1362105549,2013-03-01 02:39:09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86489,6618,458339,7,1362105570,2013-03-01 02:39:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10443,941,1549920,5,1362105671,2013-03-01 02:41:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10444,941,1792647,9,1362105700,2013-03-01 02:41:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
561681,42089,106489,9,1362106024,2013-03-01 02:47:04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83438,6428,1013752,6,1362106238,2013-03-01 02:50:38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42818,3637,1772341,7,1362106240,2013-03-01 02:50:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
443228,33211,1024648,10,1362106763,2013-03-01 02:59:23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
417555,31423,1242432,6,1362106815,2013-03-01 03:00:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
605080,45526,477302,8,1362107079,2013-03-01 03:04:39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
441668,33043,1045658,8,1362107730,2013-03-01 03:15:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
441666,33043,454876,7,1362107770,2013-03-01 03:16:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
472967,35324,63462,10,1362108082,2013-03-01 03:21:22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
248804,18821,95956,8,1362108144,2013-03-01 03:22:24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
665195,50373,1074638,8,1362109918,2013-03-01 03:51:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96314,7421,1560747,9,1362109985,2013-03-01 03:53:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289268,21831,817177,8,1362110485,2013-03-01 04:01:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
350430,26530,120689,5,1362110952,2013-03-01 04:09:12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199133,15235,454876,10,1362111008,2013-03-01 04:10:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
481944,36006,454876,10,1362111300,2013-03-01 04:15:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
509157,38226,1428538,4,1362111314,2013-03-01 04:15:14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
416978,31367,138704,5,1362111501,2013-03-01 04:18:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
553352,41647,381061,9,1362111570,2013-03-01 04:19:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78702,6078,1599348,7,1362111780,2013-03-01 04:23:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
686099,52104,1371111,6,1362112654,2013-03-01 04:37:34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
158621,11955,1405365,10,1362112872,2013-03-01 04:41:12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57978,4622,454876,4,1362113139,2013-03-01 04:45:39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
388973,29308,1602620,7,1362113309,2013-03-01 04:48:29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
576911,43294,1560747,10,1362113551,2013-03-01 04:52:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138719,10489,1814836,8,1362113945,2013-03-01 04:59:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
458852,34280,1606378,5,1362114279,2013-03-01 05:04:39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
377731,28502,1276104,8,1362114310,2013-03-01 05:05:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
533260,39962,1343727,7,1362114459,2013-03-01 05:07:39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
705661,53447,1321870,6,1362114985,2013-03-01 05:16:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
238133,18069,65724,8,1362115067,2013-03-01 05:17:47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
648075,48832,1658837,9,1362115329,2013-03-01 05:22:09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131198,10054,2124803,9,1362115511,2013-03-01 05:25:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6482,592,1659337,9,1362115972,2013-03-01 05:32:52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
626804,47178,1855199,8,1362116023,2013-03-01 05:33:43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
395917,29849,1853728,8,1362116365,2013-03-01 05:39:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
303082,22907,1351685,8,1362116700,2013-03-01 05:45:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
442048,33095,1659337,8,1362117449,2013-03-01 05:57:29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
404463,30544,1584016,8,1362117636,2013-03-01 06:00:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
533539,39984,1234548,6,1362117782,2013-03-01 06:03:02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
206394,15749,1045658,10,1362119069,2013-03-01 06:24:29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82100,6358,1024648,10,1362119733,2013-03-01 06:35:33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
324127,24534,1045658,8,1362119790,2013-03-01 06:36:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
708851,53701,443272,7,1362120184,2013-03-01 06:43:04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
524848,39482,1659337,8,1362120392,2013-03-01 06:46:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
703494,53263,1351685,10,1362120398,2013-03-01 06:46:38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
397000,29944,457655,10,1362120884,2013-03-01 06:54:44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
487317,36443,1017464,7,1362120980,2013-03-01 06:56:20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
550667,41417,2034139,10,1362121035,2013-03-01 06:57:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
232991,17684,903624,9,1362121142,2013-03-01 06:59:02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134651,10307,67185,8,1362121193,2013-03-01 06:59:53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
606692,45613,2082415,7,1362122022,2013-03-01 07:13:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
469203,35208,1185616,7,1362122502,2013-03-01 07:21:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
437761,32747,1334260,8,1362122562,2013-03-01 07:22:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120283,9356,1742336,9,1362123395,2013-03-01 07:36:35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120185,9356,436689,9,1362123429,2013-03-01 07:37:09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
494908,36974,1606378,5,1362123997,2013-03-01 07:46:37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
634790,47827,882977,6,1362124108,2013-03-01 07:48:28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17185,1609,324216,7,1362124326,2013-03-01 07:52:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
693372,52663,274558,8,1362124595,2013-03-01 07:56:35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
571506,42880,1441912,8,1362125256,2013-03-01 08:07:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3871,272,1228987,8,1362125607,2013-03-01 08:13:27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3869,272,822854,10,1362125656,2013-03-01 08:14:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3857,272,111161,10,1362125721,2013-03-01 08:15:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3856,272,110912,10,1362125732,2013-03-01 08:15:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3862,272,137523,10,1362125745,2013-03-01 08:15:45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3852,272,73486,10,1362125755,2013-03-01 08:15:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3854,272,99685,10,1362125772,2013-03-01 08:16:12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3855,272,109830,10,1362125784,2013-03-01 08:16:24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3858,272,114814,9,1362125802,2013-03-01 08:16:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3863,272,169547,10,1362125830,2013-03-01 08:17:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3861,272,120689,10,1362125848,2013-03-01 08:17:28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3864,272,208092,10,1362125882,2013-03-01 08:18:02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3866,272,361748,9,1362125895,2013-03-01 08:18:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3859,272,118715,10,1362125915,2013-03-01 08:18:35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3851,272,64115,10,1362125936,2013-03-01 08:18:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3860,272,119217,10,1362125954,2013-03-01 08:19:14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3867,272,469494,10,1362125976,2013-03-01 08:19:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
480865,35937,1853728,10,1362126008,2013-03-01 08:20:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3865,272,319061,8,1362126047,2013-03-01 08:20:47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3868,272,472062,9,1362126121,2013-03-01 08:22:01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
303549,22919,1606378,5,1362126997,2013-03-01 08:36:37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
286194,21681,384806,6,1362127066,2013-03-01 08:37:46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
680981,51713,454876,8,1362127618,2013-03-01 08:46:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
360452,27143,119715,8,1362129659,2013-03-01 09:20:59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
262312,19926,1606378,10,1362129757,2013-03-01 09:22:37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
559517,42048,840361,7,1362130365,2013-03-01 09:32:45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
367231,27687,421715,9,1362130691,2013-03-01 09:38:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
458280,34244,841044,7,1362131077,2013-03-01 09:44:37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
458355,34244,1904996,2,1362131132,2013-03-01 09:45:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201654,15368,381849,6,1362131265,2013-03-01 09:47:45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
261937,19889,327056,8,1362131601,2013-03-01 09:53:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
437754,32747,1259521,8,1362132185,2013-03-01 10:03:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18457,1685,1068646,7,1362132224,2013-03-01 10:03:44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
367247,27687,1049413,7,1362132235,2013-03-01 10:03:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
367225,27687,198781,9,1362132264,2013-03-01 10:04:24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
367241,27687,918927,6,1362132318,2013-03-01 10:05:18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
189472,14625,1907668,7,1362132384,2013-03-01 10:06:24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
198545,15183,1045658,10,1362132429,2013-03-01 10:07:09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
546084,40992,1024648,6,1362132606,2013-03-01 10:10:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
340180,25712,454876,6,1362133084,2013-03-01 10:18:04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
365133,27482,454876,6,1362133189,2013-03-01 10:19:49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
316,51,31381,9,1362133907,2013-03-01 10:31:47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78884,6095,1659337,9,1362134245,2013-03-01 10:37:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
519407,39017,1606378,7,1362134288,2013-03-01 10:38:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
