ID,Promotion,purchase,V1,V2,V3,V4,V5,V6,V7
708,No,0,0,30.9884374,-1.5113946,2,3,4,1
710,Yes,0,2,30.6547146,0.99936129,2,2,3,2
712,Yes,0,1,31.1936752,1.6919836,2,1,1,2
713,Yes,0,3,30.7686301,-1.338239,2,3,3,1
714,No,0,2,34.085445,-0.2127277,2,2,1,2
715,No,0,2,22.9837609,-0.2993055,2,3,1,1
718,No,0,1,26.1722866,-0.3858833,2,2,3,1
723,No,0,1,26.5954733,0.30673899,2,2,1,2
725,Yes,0,0,35.2070038,-1.5979723,2,3,2,2
726,Yes,0,3,15.3542944,1.17251687,2,2,3,2
727,Yes,0,1,23.9693287,1.17251687,2,3,3,2
728,Yes,0,2,36.7517594,-0.4724611,2,1,3,2
730,Yes,0,1,42.2699697,-0.0395722,2,3,4,2
731,No,0,1,25.3250267,-0.8187723,2,3,2,2
732,Yes,0,2,27.3823575,1.34567245,2,2,1,2
733,Yes,0,0,21.607336,-0.9919278,2,3,1,1
734,No,0,2,25.206652,-1.0785056,2,2,3,2
737,No,0,1,23.0406964,-0.7321945,2,2,4,2
739,Yes,0,1,33.2506139,1.60540581,1,2,2,2
740,No,0,1,28.2471529,-1.1650834,2,1,2,1
741,Yes,0,2,29.1625265,-0.3858833,2,4,1,2
742,No,0,2,21.8186931,0.56647235,2,3,4,1
743,Yes,0,2,25.2641169,-0.4724611,1,2,3,2
744,No,0,0,38.2233325,1.51882802,2,1,1,1
745,Yes,0,2,40.2099043,0.91278351,1,3,4,1
748,Yes,0,1,26.3910018,1.60540581,2,2,2,2
749,No,0,0,28.2673198,0.30673899,2,2,1,2
751,Yes,0,2,24.1683391,1.34567245,2,3,1,2
752,No,0,1,39.2058104,1.25909466,2,1,2,2
753,Yes,0,2,29.742685,0.2201612,2,1,3,2
754,No,0,1,26.3297016,0.56647235,2,1,4,2
755,No,0,3,25.7208971,-0.12615,2,1,2,1
756,No,0,1,23.3122183,-0.2127277,2,1,1,2
757,No,0,2,27.1057011,0.13358341,1,3,2,2
758,No,0,2,22.508519,0.91278351,2,1,2,1
759,No,0,0,30.662547,1.08593908,2,3,1,1
762,Yes,0,2,33.7832317,0.13358341,2,4,2,1
763,No,0,2,18.5629928,1.43225023,2,2,1,2
764,Yes,0,1,24.1126809,-1.338239,1,2,1,2
765,Yes,0,1,31.4045568,-0.90535,2,2,4,2
766,Yes,0,0,35.8232043,-0.9919278,2,1,2,1
767,Yes,0,0,29.6015353,1.17251687,1,2,3,2
769,No,0,1,33.4459287,-0.6456167,2,3,3,2
770,No,0,2,33.7303729,-1.2516612,2,4,1,1
772,No,0,0,36.6094097,1.43225023,2,1,1,2
775,Yes,0,2,30.4881823,0.2201612,2,3,1,2
778,No,0,1,23.8534714,1.08593908,1,1,4,2
779,Yes,0,1,34.9080586,0.99936129,1,2,3,2
781,Yes,0,2,24.0103505,0.56647235,1,1,1,2
782,No,0,3,37.7094828,1.34567245,2,2,3,2
785,Yes,0,1,36.1430143,0.82620572,1,2,1,2
786,No,0,1,24.2465472,-1.338239,2,1,2,2
787,No,0,1,24.1334299,-1.5979723,2,2,4,2
788,Yes,0,3,31.0107052,1.25909466,2,1,4,2
790,No,0,1,31.309998,1.17251687,2,3,1,1
792,No,0,2,31.3019697,0.30673899,2,3,3,2
793,No,0,2,30.1734163,0.91278351,2,2,3,2
794,Yes,0,2,27.6381347,0.73962793,1,4,1,2
796,Yes,0,0,20.5488588,0.13358341,1,1,1,2
797,Yes,0,1,36.2776046,-0.2127277,1,3,3,1
800,Yes,0,2,31.5204347,-0.12615,2,3,3,2
803,No,0,1,35.9791642,-0.6456167,2,3,2,2
805,No,0,2,32.5613513,1.43225023,2,2,4,2
807,No,0,2,37.1269329,0.73962793,2,1,2,1
808,No,0,1,25.8736469,1.51882802,2,3,2,2
810,Yes,0,0,24.2996456,-1.6845501,2,3,2,1
811,Yes,0,2,32.8764801,-0.2993055,1,2,4,2
812,Yes,0,1,28.1039057,1.60540581,1,2,2,2
813,No,0,2,34.8995757,-1.338239,1,3,4,2
814,Yes,0,2,22.3870812,0.82620572,2,3,3,2
815,No,0,2,28.4198089,-0.8187723,2,3,2,2
816,Yes,0,2,14.6312735,-0.90535,2,4,1,2
818,Yes,0,2,22.3625822,-0.5590389,1,3,4,1
819,No,0,0,33.7560763,-0.6456167,2,3,4,2
821,Yes,0,0,36.0512016,1.34567245,2,4,1,2
822,Yes,0,1,26.829501,-0.90535,2,3,4,2
824,No,0,0,30.0376492,1.60540581,2,3,2,1
826,No,0,2,27.7335193,-0.2993055,2,1,1,2
827,Yes,0,2,26.5572094,-1.1650834,2,3,2,2
828,Yes,0,1,26.509114,1.08593908,2,3,1,2
829,Yes,0,1,30.071226,1.17251687,2,2,2,1
831,Yes,0,3,27.8582259,-0.7321945,2,2,2,2
833,No,0,2,21.321242,-0.8187723,1,2,4,2
834,No,0,2,31.3395008,1.6919836,2,2,1,2
835,No,0,2,35.4131666,0.82620572,1,2,3,2
836,No,0,0,35.0174583,0.82620572,2,2,4,2
837,No,0,3,30.1168276,1.17251687,2,3,1,2
838,No,0,2,37.8421286,0.99936129,2,3,3,1
840,No,0,2,35.5222077,0.99936129,2,4,1,2
842,No,0,3,25.147101,0.30673899,1,2,4,1
843,Yes,0,2,30.1467769,-0.2993055,2,3,1,2
846,Yes,0,1,36.7927584,-1.338239,1,1,3,2
848,Yes,0,0,39.7427669,1.17251687,2,2,2,2
850,Yes,0,2,34.504538,0.99936129,1,3,2,2
852,Yes,0,2,28.663051,1.17251687,2,3,2,2
855,No,0,2,37.1667308,0.73962793,2,1,3,2
857,No,0,2,31.1278716,-0.6456167,2,3,2,1
858,Yes,0,3,26.6942643,0.82620572,1,3,3,1
859,No,0,1,30.7541588,0.82620572,2,1,4,1
860,Yes,0,2,30.5427234,-0.9919278,2,4,3,2
861,No,0,2,39.5889681,-0.4724611,2,1,3,1
863,No,0,1,31.6925408,0.73962793,2,3,3,2
864,Yes,0,0,28.319234,-0.90535,1,2,1,2
866,No,0,0,25.3098204,-1.2516612,2,3,2,2
867,No,0,0,31.8122245,-0.3858833,2,2,3,1
868,No,0,2,36.0188513,-0.7321945,2,1,1,2
869,No,0,3,33.0559664,-1.4248168,2,2,1,1
870,Yes,0,2,33.2188758,-1.4248168,2,1,4,2
871,Yes,0,0,23.8972716,-0.4724611,2,1,1,2
872,Yes,0,3,33.2685326,0.13358341,2,3,1,2
873,Yes,0,2,27.1238869,-1.6845501,2,2,3,2
875,No,0,2,32.2707815,0.91278351,2,2,2,2
876,No,0,2,25.1481761,-0.9919278,1,3,1,2
877,Yes,1,2,24.9956483,0.2201612,2,2,4,2
879,Yes,0,1,27.0795708,0.65305014,2,2,4,2
883,Yes,0,0,42.1650399,-0.2127277,1,2,2,2
884,Yes,0,1,29.2294166,-0.8187723,2,1,4,2
886,Yes,0,2,27.228607,-1.5113946,1,3,3,2
888,No,0,2,30.3728501,-0.90535,2,2,4,1
889,Yes,0,2,38.7432676,0.04700562,2,1,4,2
890,No,0,0,34.6573645,-0.90535,1,3,1,2
891,Yes,0,0,26.7445879,-0.5590389,2,3,1,2
892,No,0,1,30.29782,0.99936129,1,2,3,1
893,Yes,1,1,31.7548775,-1.1650834,2,3,4,2
894,Yes,0,1,28.7245242,-1.5979723,2,2,1,2
895,No,0,2,30.2829835,-0.3858833,1,1,1,1
897,No,0,1,35.5789254,-1.5113946,2,3,1,2
898,Yes,0,1,27.4273511,-1.2516612,2,2,4,2
900,No,0,2,22.0058158,-0.9919278,1,2,4,2
901,No,0,2,24.4157096,1.34567245,2,2,1,2
902,Yes,0,1,32.9679069,-0.0395722,2,4,4,1
907,No,0,2,26.5883723,0.56647235,2,3,2,2
908,No,0,2,27.804965,-1.1650834,2,2,3,1
909,Yes,0,2,23.7796686,1.6919836,2,3,1,1
910,Yes,0,0,29.412413,0.99936129,2,4,1,2
911,Yes,0,1,28.7552024,-0.12615,2,3,2,2
912,Yes,0,1,18.3655111,-0.0395722,2,1,2,2
918,No,0,1,36.0646536,-1.1650834,1,1,4,2
919,Yes,0,2,32.3132994,-0.12615,2,3,3,2
920,Yes,0,1,34.2493694,-1.1650834,2,3,2,1
921,Yes,0,2,21.770345,0.82620572,2,3,3,1
922,Yes,0,1,31.3532918,0.91278351,1,3,3,2
923,No,0,1,28.554631,-0.6456167,2,3,3,1
924,Yes,0,1,15.6717736,-0.5590389,1,3,2,2
925,Yes,0,0,35.6892037,-0.8187723,2,1,4,2
926,No,0,3,30.3685582,-1.2516612,2,3,1,2
927,Yes,0,1,26.343387,0.30673899,2,3,4,2
929,Yes,0,3,26.6995502,-1.4248168,2,2,2,2
930,Yes,0,2,34.0748358,-0.9919278,2,3,4,2
934,No,0,2,31.7014487,-0.12615,1,1,2,2
935,Yes,0,2,38.7919177,-1.338239,2,4,2,2
936,Yes,0,3,33.7103291,1.43225023,2,1,2,2
939,No,0,1,38.1078903,0.56647235,2,3,4,2
940,No,0,2,28.5308424,0.91278351,2,4,4,2
941,No,0,1,31.9382975,-1.5113946,2,3,2,1
942,No,0,1,41.9192791,0.04700562,2,3,4,2
944,No,0,0,28.9331415,0.56647235,2,3,1,2
945,Yes,0,1,30.2174202,1.08593908,2,3,3,2
946,No,0,2,26.4054223,1.25909466,1,3,4,2
947,Yes,0,2,34.5365339,-1.5979723,1,3,4,1
948,No,0,2,36.0108318,-0.12615,2,2,2,1
949,Yes,0,1,37.3086497,-0.5590389,2,2,4,1
950,Yes,0,1,33.7280567,1.51882802,2,3,3,1
951,Yes,0,2,22.1896759,-1.2516612,2,3,3,1
952,Yes,0,1,30.2159257,-0.4724611,1,3,4,2
954,Yes,0,2,29.8970802,-0.7321945,2,3,4,1
956,Yes,0,1,32.8057019,-1.1650834,2,3,2,1
957,No,0,2,30.0038846,-1.6845501,2,2,2,2
958,Yes,0,3,36.0050311,1.08593908,1,1,4,1
959,Yes,0,0,25.607659,-0.90535,2,2,1,2
960,Yes,0,2,34.6498861,-0.3858833,1,4,2,2
961,No,0,2,31.9604048,-0.7321945,2,1,2,1
962,Yes,0,0,32.7170417,0.13358341,2,1,2,2
964,No,0,1,16.2609317,1.25909466,1,2,1,2
966,Yes,0,3,32.0987279,-1.338239,1,3,2,1
967,Yes,0,1,34.6000955,1.08593908,2,2,1,2
968,No,0,1,32.8177202,-1.1650834,1,1,4,2
970,No,0,1,26.4339464,-0.0395722,2,3,3,2
976,No,0,0,24.8790541,-0.9919278,1,2,2,2
977,No,0,2,30.3520594,-0.90535,2,3,2,1
978,Yes,0,1,35.0805701,0.30673899,2,2,1,2
979,No,0,2,27.0774717,-0.4724611,2,3,2,2
980,Yes,0,1,29.160653,0.82620572,2,3,3,2
981,No,0,2,27.192501,0.65305014,2,2,4,2
985,Yes,0,1,29.1106847,0.65305014,2,1,4,2
986,No,0,2,26.3066859,-0.12615,2,4,2,1
987,Yes,0,1,24.4396905,-0.12615,2,3,2,1
989,Yes,0,1,30.5601732,0.30673899,2,3,1,1
991,Yes,0,0,28.4058207,0.99936129,2,3,1,2
992,No,0,3,38.1016498,-1.0785056,2,3,4,2
994,No,0,1,33.7014001,1.43225023,1,3,1,2
996,Yes,0,0,23.0720481,-1.5113946,2,3,1,2
998,Yes,0,0,38.6133608,-1.338239,2,1,3,2
1000,Yes,0,1,22.039667,-0.3858833,2,1,3,1
1001,No,0,0,30.4023086,1.51882802,2,3,3,2
1003,No,0,1,34.5626944,-0.3858833,1,3,3,1
1005,Yes,0,2,46.3072053,1.6919836,2,4,3,1
1006,Yes,0,2,26.743568,-0.12615,1,3,1,2
1007,No,0,1,31.4126941,1.25909466,2,3,3,1
1008,Yes,0,2,27.5741571,0.91278351,2,2,4,2
1011,No,0,2,32.6794966,-1.2516612,1,3,4,2
1012,No,0,1,34.9334443,-1.5979723,2,3,2,2
1014,Yes,0,3,29.1711423,-0.7321945,1,3,3,1
1016,Yes,0,3,27.5210058,1.08593908,2,2,4,1
1017,Yes,0,2,36.5920962,0.65305014,2,2,2,2
1018,No,0,0,35.4488054,-0.9919278,2,2,4,2
1019,No,0,2,38.7619628,-0.90535,1,3,2,1
1021,No,0,1,29.4439718,0.99936129,2,3,1,2
1022,Yes,0,3,27.8509789,0.99936129,1,2,4,2
1023,Yes,0,2,23.7402626,-0.7321945,2,2,3,2
1025,Yes,0,1,29.8327233,0.65305014,2,3,1,1
1026,No,0,2,24.9613918,-0.2993055,2,1,2,2
1027,No,0,1,29.1203636,-1.5113946,2,2,2,1
1029,Yes,0,1,31.4833381,-1.2516612,2,3,1,2
1030,Yes,0,2,31.6832111,1.25909466,1,3,4,2
1032,Yes,0,2,26.2998227,-0.8187723,2,1,4,2
1033,Yes,0,2,27.1897483,-0.90535,2,2,3,1
1036,No,0,2,32.8333266,0.47989457,2,2,3,1
1038,No,0,2,31.0085908,-0.7321945,2,1,2,2
1039,No,0,0,31.9839193,0.99936129,1,3,1,2
1040,Yes,0,2,23.3991988,0.04700562,2,3,3,1
1041,No,0,2,29.4927992,0.04700562,2,1,4,2
1043,Yes,0,2,28.96792,-0.8187723,2,3,4,2
1046,No,0,3,23.2798523,0.91278351,1,4,3,2
1048,Yes,0,2,30.8848588,1.25909466,2,4,1,2
1049,No,0,2,32.8513019,-1.338239,2,1,4,2
1050,No,0,1,32.4882239,-1.1650834,1,3,2,2
1051,Yes,0,2,32.7987397,0.2201612,1,3,3,2
1052,No,0,1,36.3525007,-0.6456167,2,3,3,2
1053,No,0,1,26.6112922,1.08593908,1,3,2,2
1055,No,0,1,26.8376399,1.60540581,1,3,1,2
1056,Yes,0,0,29.5390426,-1.5979723,2,3,1,2
1057,No,0,2,33.4422086,0.91278351,2,3,1,2
1059,Yes,0,2,24.9219113,-1.4248168,1,2,3,1
1060,No,0,0,29.0826603,0.73962793,2,2,2,2
1061,Yes,0,2,20.6561418,1.43225023,2,2,2,2
1064,No,0,1,31.2600711,1.17251687,2,3,3,2
1065,No,0,1,27.0525423,0.56647235,2,3,3,2
1066,Yes,0,2,30.0445431,-0.5590389,2,2,1,2
1067,Yes,0,2,31.7708601,0.65305014,2,3,1,1
1069,No,0,3,32.1631383,-0.9919278,1,1,4,2
1071,Yes,0,2,31.1313255,-0.5590389,1,1,4,2
1072,No,0,1,29.0110438,-0.4724611,2,2,2,2
1073,No,0,1,36.5192619,-1.1650834,2,2,3,2
1075,No,0,1,32.4262481,1.25909466,2,3,1,2
1077,Yes,0,3,32.5452383,-0.12615,2,3,4,2
1078,Yes,0,2,33.5070597,1.43225023,1,2,1,2
1081,Yes,0,1,32.4001273,-0.90535,2,2,1,1
1084,No,0,3,26.854513,0.56647235,1,3,4,2
1085,Yes,0,2,29.6489445,0.82620572,1,2,3,2
1086,Yes,0,2,24.2356427,-1.6845501,1,3,4,2
1087,Yes,0,0,31.9325625,-0.8187723,1,3,3,2
1089,No,0,1,30.8002043,-1.5113946,1,1,2,2
1090,Yes,0,1,30.6137961,1.08593908,2,2,1,1
1091,Yes,0,2,31.855989,-1.5113946,2,2,2,2
1093,Yes,0,2,26.0379791,0.47989457,2,2,3,1
1095,No,0,2,30.0459902,-0.0395722,2,1,2,2
1097,No,0,1,22.0197095,-0.4724611,2,2,4,2
1098,Yes,0,1,30.8965554,-0.9919278,1,3,1,1
1099,Yes,0,2,26.8948073,-1.5979723,2,2,3,2
1100,No,0,2,34.0153072,-0.12615,2,1,3,1
1101,No,0,3,29.8419772,1.43225023,1,3,1,1
1102,No,0,0,29.798562,-1.4248168,2,2,4,2
1103,No,0,1,33.1434617,0.56647235,2,1,2,1
1105,Yes,0,1,32.8711189,-1.5113946,1,3,4,2
1107,No,0,2,27.5755596,1.51882802,2,3,4,2
1108,Yes,0,2,39.4014192,0.47989457,1,2,1,2
1109,Yes,0,1,41.4528464,-0.2127277,1,3,3,2
1111,Yes,0,2,20.3475118,0.91278351,1,3,3,2
1112,No,0,1,29.8534543,-0.8187723,2,3,2,2
1116,Yes,0,1,28.4458644,0.39331678,2,4,2,2
1117,No,0,1,33.8212988,0.04700562,1,3,1,2
1118,Yes,0,0,31.5810188,1.43225023,2,4,2,2
1119,Yes,0,1,34.6822655,-0.4724611,2,1,2,2
1120,No,0,1,25.9826588,0.91278351,2,2,3,2
1121,No,0,1,24.3082144,-0.9919278,1,2,4,2
1125,No,0,2,19.5819761,-1.1650834,2,3,3,2
1126,Yes,0,3,24.7346492,-0.2127277,2,2,1,2
1127,Yes,0,1,20.7381201,-0.9919278,2,4,3,2
1128,Yes,0,2,28.0028908,0.04700562,1,2,4,2
1129,No,0,1,32.78421,-1.6845501,2,2,1,2
1131,Yes,0,2,35.4217702,-0.7321945,2,3,3,1
1133,No,0,2,32.0133238,-0.90535,1,2,2,2
1134,Yes,0,2,34.4873667,0.30673899,1,3,1,2
1135,Yes,0,1,33.1395364,0.73962793,1,3,1,2
1136,Yes,0,0,32.4425424,1.6919836,2,3,3,2
1137,Yes,0,2,25.7569304,1.17251687,2,2,1,2
1138,Yes,0,2,32.9886537,0.91278351,1,2,4,2
1139,No,0,2,26.3491111,-0.9919278,1,3,2,2
1142,Yes,0,1,21.4665411,-0.90535,2,3,3,2
1143,No,0,3,28.5407109,-0.6456167,2,2,3,2
1144,No,0,1,29.2608267,1.25909466,1,3,1,2
1146,Yes,0,1,27.9803754,-0.12615,1,3,2,2
1147,No,0,2,33.0938916,-0.3858833,2,1,3,1
1149,No,0,1,36.4697841,-0.3858833,2,3,2,1
1153,Yes,0,2,20.7312837,0.30673899,1,2,2,2
1154,Yes,0,3,26.5184762,-0.12615,2,2,3,2
1157,Yes,0,3,38.0554631,-0.9919278,2,3,1,2
1158,No,0,1,24.5452085,1.34567245,1,2,2,2
1160,No,0,2,35.0159603,-0.4724611,2,1,1,1
1161,Yes,0,3,40.3136086,-0.90535,1,1,1,2
1162,Yes,0,2,32.2023678,1.34567245,1,1,2,1
1163,No,0,2,39.1318237,-0.2993055,2,3,4,2
1164,No,0,1,29.0767532,1.34567245,2,3,4,1
1165,No,0,3,23.4075274,0.13358341,2,2,1,2
1166,No,0,1,34.554549,-1.6845501,1,2,3,2
1167,No,0,1,28.9450185,0.82620572,2,2,2,2
1168,Yes,0,1,22.1975509,1.25909466,2,4,3,2
1169,Yes,0,2,34.9321257,-0.2127277,2,3,4,1
1171,No,0,2,33.9768837,0.99936129,1,2,2,1
1173,No,0,2,30.6742174,-1.5113946,1,3,1,2
1175,Yes,0,2,33.8500169,0.47989457,2,3,3,1
1179,Yes,0,0,39.9064634,-1.0785056,2,3,1,2
1181,No,0,2,27.6005124,-0.2993055,1,1,3,1
1182,Yes,0,2,32.690895,-1.0785056,1,3,4,2
1183,No,0,1,33.3391775,1.6919836,2,3,4,1
1184,Yes,0,2,35.4394029,-0.7321945,2,2,3,1
1186,No,0,2,32.8760758,-1.338239,2,2,2,1
1187,Yes,0,0,22.6778409,0.99936129,2,2,1,1
1188,Yes,0,0,32.4745749,1.17251687,2,3,3,2
1189,No,0,2,34.4990255,-1.5979723,2,3,3,1
1193,Yes,0,0,31.8329746,-1.0785056,2,3,2,2
1196,No,0,1,44.467539,0.13358341,2,2,2,1
1197,No,0,1,21.3354458,1.17251687,2,3,1,2
1198,Yes,0,2,24.2883863,-0.7321945,2,2,1,2
1199,No,0,0,23.1589811,0.2201612,1,2,1,2
1200,No,0,0,41.904483,-1.338239,2,4,3,1
1201,No,0,1,25.8774019,-0.0395722,1,3,1,2
1203,Yes,0,2,34.3577753,-1.2516612,2,1,1,2
1204,Yes,0,2,27.6300728,0.65305014,2,2,1,2
1206,No,0,1,31.4776914,-0.8187723,1,1,2,1
1207,Yes,0,1,36.1463363,0.82620572,2,1,4,2
1211,Yes,0,1,22.783139,-0.12615,2,3,4,2
1213,No,0,3,33.2010317,0.56647235,2,3,3,2
1214,No,0,2,39.5927731,-1.2516612,2,2,2,2
1215,Yes,0,1,30.231869,-0.2993055,2,2,4,2
1216,No,0,1,26.5579703,0.39331678,2,2,1,2
1217,Yes,0,1,21.8936734,0.39331678,2,1,3,1
1218,Yes,0,2,26.6899673,1.43225023,2,3,3,2
1219,Yes,0,3,24.4729182,1.43225023,1,2,2,2
1220,Yes,0,1,26.2005573,-0.4724611,2,2,1,2
1221,No,0,1,33.0836897,-0.8187723,2,2,3,2
1222,Yes,0,1,27.6981161,-1.4248168,2,3,2,1
1223,Yes,0,1,35.2947216,-1.5113946,2,2,2,1
1224,No,0,1,30.6026952,-1.6845501,1,1,1,2
1225,Yes,0,2,33.0743871,-1.2516612,2,2,2,1
1226,Yes,0,1,21.6788179,-0.90535,2,3,3,2
1228,No,0,1,27.5902243,-1.5113946,2,1,1,1
1229,Yes,0,0,30.2406828,-0.2993055,2,4,2,2
1230,Yes,0,1,23.5343734,-1.4248168,1,3,3,1
1231,Yes,0,2,30.5815542,0.30673899,1,2,1,1
1232,Yes,0,2,29.5060727,1.43225023,2,2,1,2
1234,No,0,1,24.7276503,-1.5113946,1,3,3,1
1235,No,0,1,22.2503474,-1.5979723,1,3,3,2
1236,Yes,0,2,22.5754415,0.65305014,2,1,4,1
1237,Yes,0,2,31.6617758,1.51882802,2,3,2,2
1238,No,0,1,21.1937358,0.2201612,2,4,4,2
1239,Yes,0,3,34.7606989,-1.5979723,2,1,4,1
1240,Yes,0,2,32.7970156,0.30673899,2,2,1,1
1241,Yes,0,2,25.811355,1.25909466,2,2,2,2
1242,No,0,2,29.6223337,-0.2127277,2,2,2,2
1244,Yes,0,2,23.1473246,1.08593908,2,3,1,2
1245,Yes,1,1,33.7846258,-0.4724611,2,2,1,2
1246,No,0,2,29.3911312,0.2201612,1,3,3,2
1248,No,0,1,22.1776845,0.56647235,1,3,2,2
1249,Yes,0,2,29.9146723,-1.1650834,1,2,3,2
1250,Yes,0,2,27.8054814,1.6919836,2,1,2,2
1253,No,0,0,29.5900171,0.82620572,2,2,4,2
1255,Yes,0,1,30.7145406,1.17251687,2,2,1,2
1256,Yes,0,1,27.6951628,-1.5113946,2,2,1,2
1257,No,0,1,35.8074487,-0.3858833,1,1,1,2
1260,No,0,1,31.9359114,1.43225023,1,2,3,2
1261,Yes,0,3,23.363681,0.73962793,2,3,1,2
1263,No,0,1,31.6419806,-0.2127277,1,2,2,2
1266,No,0,1,29.7110154,-1.5113946,1,2,1,2
1267,No,0,1,23.1257751,0.47989457,2,2,2,1
1268,No,0,1,31.3945517,1.25909466,1,3,3,2
1269,No,0,3,34.7471769,-1.4248168,2,1,4,2
1270,No,0,1,23.0661673,1.08593908,2,2,2,1
1271,Yes,0,3,35.3456677,1.34567245,1,2,3,2
1272,Yes,0,1,32.8809319,0.39331678,2,2,4,2
1273,Yes,0,1,25.2135422,0.39331678,1,1,2,2
1274,No,0,1,31.1530686,1.34567245,1,3,4,2
1275,No,0,3,32.4703449,-1.2516612,2,2,1,2
1276,No,0,1,34.5132016,0.04700562,1,1,4,2
1277,No,0,2,21.7245114,1.08593908,1,3,3,2
1281,Yes,0,2,29.5148898,1.25909466,1,2,1,2
1282,No,0,1,29.0567576,1.60540581,2,3,3,2
1283,No,0,1,32.5156601,1.6919836,2,3,1,2
1284,No,0,1,32.8785302,1.25909466,2,2,3,1
1285,No,0,1,33.4057585,-1.1650834,2,2,3,2
1287,No,0,2,25.7741249,1.25909466,2,2,1,2
1289,Yes,0,2,35.8596542,1.51882802,2,3,1,2
1290,No,0,3,22.9401414,0.56647235,1,2,4,2
1291,No,0,3,29.4722519,0.91278351,2,2,2,2
1292,No,0,1,27.9784416,1.25909466,2,3,2,2
1294,No,0,1,34.5075014,0.2201612,2,3,1,2
1295,No,0,1,28.011365,-0.2127277,2,2,4,2
1296,No,0,1,35.7774206,1.17251687,2,2,2,2
1298,Yes,0,1,24.4944317,-1.6845501,1,1,4,2
1301,No,0,1,29.5948471,-1.4248168,1,3,2,2
1303,Yes,0,1,31.2783298,0.91278351,2,4,2,2
1304,No,0,2,30.8257672,-0.5590389,1,4,1,1
1305,Yes,0,1,26.8100344,0.2201612,1,3,2,2
1307,Yes,0,2,25.7747051,1.43225023,1,3,4,2
1309,No,0,2,36.47522,-0.3858833,2,2,4,2
1310,No,0,1,28.4295048,-0.2127277,2,1,3,2
1313,No,0,3,32.4189607,0.04700562,1,2,2,2
1314,No,0,2,28.5571245,-0.8187723,2,3,3,2
1315,No,0,1,31.4012218,1.6919836,1,3,3,2
1316,No,0,2,34.0516108,0.47989457,1,1,3,2
1317,No,0,2,26.5589831,-0.4724611,2,2,1,1
1318,No,0,1,34.5557021,-0.12615,2,3,1,2
1319,No,0,2,32.3455118,1.17251687,2,2,4,1
1320,No,0,3,32.4398911,-0.9919278,1,2,3,2
1321,No,0,2,31.6140452,0.73962793,1,2,1,1
1322,No,0,1,28.4441801,1.34567245,2,3,3,2
1323,Yes,0,1,34.0090905,-1.0785056,2,3,2,1
1324,Yes,0,1,25.0315222,-0.2127277,2,3,4,1
1325,Yes,0,0,32.3093154,0.39331678,2,4,3,2
1326,No,0,1,37.6249261,-1.0785056,2,3,3,2
1327,No,0,1,29.2744825,-1.5979723,2,3,1,2
1328,No,0,2,37.9864455,-0.2127277,2,1,4,2
1329,Yes,0,1,36.5590119,0.30673899,1,2,4,2
1330,Yes,0,2,33.3449787,1.34567245,2,3,3,2
1331,Yes,0,3,31.2974908,-1.6845501,2,1,3,2
1332,Yes,0,1,33.4952243,0.73962793,2,2,3,2
1333,Yes,0,2,34.5204559,-1.2516612,2,3,2,2
1336,Yes,0,2,32.2103292,-0.4724611,2,2,1,2
1338,No,0,1,34.3750763,-1.338239,2,2,2,2
1339,Yes,0,3,27.6201684,0.73962793,2,3,4,1
1340,No,0,2,29.4911933,0.73962793,1,2,3,1
1342,Yes,0,0,29.1016953,-1.2516612,2,4,2,2
1344,Yes,0,2,27.6740055,0.04700562,2,1,2,2
1346,No,0,2,26.2440503,0.91278351,1,3,3,2
1347,Yes,0,0,29.737683,-0.90535,2,1,2,2
1350,No,0,0,21.987434,0.91278351,1,4,4,2
1351,No,0,2,40.4270326,-0.2993055,2,2,4,2
1352,Yes,0,2,25.9647221,0.82620572,1,3,3,1
1353,No,0,3,31.2738764,-0.3858833,2,3,2,1
1355,No,0,0,31.653777,-0.6456167,2,1,2,2
1356,Yes,0,1,38.1217657,-0.6456167,2,3,4,2
1357,Yes,1,3,36.4853062,1.34567245,2,3,2,2
1358,Yes,0,2,38.7999016,0.99936129,2,1,3,2
1359,No,0,1,33.5554031,0.65305014,2,2,3,2
1361,Yes,0,2,28.2516883,0.04700562,2,3,2,2
1362,No,0,1,34.4573044,-0.7321945,2,3,1,2
1364,No,0,1,24.6258672,0.30673899,2,1,1,2
1366,No,0,2,23.610103,-0.7321945,2,2,4,2
1368,No,0,1,24.7706643,0.47989457,2,3,4,1
1371,No,0,1,32.0781076,-1.4248168,1,3,1,2
1372,No,0,3,30.2812257,0.13358341,1,3,1,1
1373,Yes,0,2,26.5006851,0.30673899,2,4,1,2
1374,Yes,0,1,28.897474,1.34567245,1,2,4,2
1375,No,0,2,33.7771266,0.56647235,1,2,3,2
1376,No,0,3,40.1026518,-0.5590389,1,3,1,1
1377,Yes,0,2,33.9110443,0.91278351,1,4,4,2
1378,Yes,0,0,38.1681177,-0.12615,1,1,3,2
1380,No,0,2,30.2935231,-0.9919278,1,3,1,2
1381,Yes,0,1,23.1586298,1.6919836,2,3,1,1
1382,Yes,0,1,34.022794,0.82620572,1,1,2,2
1384,No,0,1,37.2187477,1.34567245,1,2,3,2
1386,No,0,3,30.6885239,0.13358341,2,2,4,2
1388,No,0,1,28.1135255,-0.12615,1,3,3,2
1389,Yes,0,1,33.0627041,-0.7321945,2,3,2,2
1390,No,0,2,24.4016664,-0.8187723,2,2,3,2
1392,No,0,0,29.5001844,-0.2993055,2,2,4,2
