_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,category,category:confidence,category_gold,id,screenname,text
662822546,FALSE,finalized,3,2/18/15 13:52,Information,1,,4.6621E+17,barclayswealth,Guests and speakers at today's event are at the forefront of UK entrepreneurial activity. Great to be part of it. #FastTrack100 #SME
662822547,FALSE,finalized,3,2/18/15 6:57,Information,0.6614,,4.3175E+17,barclayswealth,Need staff ASAP? @GoWorkAbit can fill temporary positions in near real-time via their online web app #SeedcampLive
662822548,FALSE,finalized,3,2/18/15 4:26,Information,0.6582,,4.31745E+17,barclayswealth,"Listening to exciting projects @seedcamp, up next is @cryptopay, with their vision for digital currency to go mainstream. #SeedcampLive"
662822549,FALSE,finalized,3,2/18/15 9:05,Information,1,,4.31744E+17,barclayswealth,Designers and clients lose time due to the manual feedback loop. @conceptbox enables sharing and collaboration in real-time. #SeedcampLive
662822550,FALSE,finalized,3,2/18/15 4:20,Information,1,,4.31743E+17,barclayswealth,"â€œMeasure buyer activity and see who is most engagedâ€ù, says CEO of @BuyerDeck @Geraldvdp. #SeedcampLive"
662822551,FALSE,finalized,3,2/18/15 12:38,Information,1,,3.93779E+17,barclayswealth,"We are proud to sponsor Legal Week Private Client Forum 2013, coming soon at Villa dâ€™Este, Lake Como, 31 Oct â€“ 2 Nov. http://t.co/PIEqG9KqE4"
662822552,FALSE,finalized,3,2/18/15 9:01,Action,0.6775,,3.93015E+17,barclayswealth,A progress report on Barclays community initiatives. Find out more on about our Banking on Change programme. http://t.co/2PQli00xqs
662822553,FALSE,finalized,3,2/18/15 12:37,Information,1,,3.91253E+17,barclayswealth,Kevin Gardiner explores the potential impact of the US government shutdown on economic growth. #debtceiling http://t.co/L0r9mXKIwD
662822554,FALSE,finalized,3,2/18/15 9:07,Action,1,,3.90532E+17,barclayswealth,"How to handle your banking 24/7, no matter where you are. Watch our video to find out more. Conditions apply. http://t.co/jMAfibo9iS"
662822555,FALSE,finalized,3,2/18/15 8:34,Information,1,,3.5716E+17,barclayswealth,Inheritors feel stronger responsibility for philanthropy than entrepreneurs. Wealth Insights Volume 17: Origins and Legacy...
662822556,FALSE,finalized,3,2/18/15 12:16,Information,1,,3.53161E+17,barclayswealth,'Entrepreneurs and business owners taking an active role in philanthropy: The Changing Order of Wealth Creation. http://t.co/ELS0JkY2tn
662822557,FALSE,finalized,3,2/18/15 12:41,Information,1,,3.52826E+17,barclayswealth,Wealth &amp  Investment Management wins Wealth Manager of the Year award #GlobalInvestorAwards http://t.co/6z8N3xZg3b
662822558,FALSE,finalized,3,2/18/15 14:03,Information,0.6715,,3.32576E+17,barclayswealth,"Barclays are proud to sponsor the Great Britian Rifle Team on their tour of the West Indies, well done so far!"
662822559,FALSE,finalized,3,2/18/15 6:58,Action,1,,3.32557E+17,barclayswealth,The Investment Philosophy campaign wins at the Wealth briefing European Awards 2013. Read more about Investment Philosophy....
662822560,FALSE,finalized,3,2/18/15 12:44,Action,1,,3.3068E+17,barclayswealth,#BarclaysJBS are sponsoring WetWheels charity @jerseyboatshow come and show your support http://t.co/yvir0lqutf #BarclaysDuck
662822561,FALSE,finalized,3,2/18/15 11:23,Information,1,,1.96036E+17,barclayswealth,RT WSJ Wealth Report Do the Wealthy Work Harder Than the Rest? http://t.co/vgkphpTu
662822562,FALSE,finalized,3,2/18/15 8:38,Information,1,,1.73052E+17,barclayswealth,Barclays Wealth Guernsey collects two Euromoney Awards. http://t.co/1ai5Cbou
662822563,FALSE,finalized,3,2/18/15 12:41,Information,1,,1.69308E+17,barclayswealth,RT WSJ Wealth Report Tax Philanthropists: The Rich Who Give to the Government http://t.co/muUUbZ37
662822564,FALSE,finalized,3,2/18/15 3:54,Information,1,,1.29566E+17,barclayswealth,Philanthropists put a price on good deeds http://t.co/GBcdAl1z
662822565,FALSE,finalized,3,2/18/15 13:27,Action,1,,1.17169E+17,barclayswealth,Early-stage preventative approaches can cost a fifth of current social support. Read our latest report on philanthropy. http://t.co/tmuP6Rqc
662822566,FALSE,finalized,3,2/18/15 7:05,Action,0.6639,,1.03841E+17,barclayswealth,What Gender Should You Trade Like? http://t.co/fylDnxd
662822567,FALSE,finalized,3,2/18/15 9:31,Information,1,,1.0136E+17,barclayswealth,RT WSJ Wealth Report Tax Revenue From the Rich Can Be Hazardous to State Health http://ow.ly/1ebsSX
662822568,FALSE,finalized,3,2/18/15 12:22,Information,1,,7.84604E+16,barclayswealth,Are you an emotional trader? Report looks at personality dimensions to understand investment behaviour #WealthInsights http://owl.li/5cZTY
662822569,FALSE,finalized,3,2/18/15 6:57,Information,1,,6.57924E+16,barclayswealth,"Barclays Wealth continues to recommend equities, particularly developed markets. http://ow.ly/4N0Y6"
662822570,FALSE,finalized,3,2/18/15 5:18,Information,1,,3.46447E+16,barclayswealth,Barclays Wealth Mgmt CIO Aaron Gurwitz says safe-haven appeal of cash is falling as world economy grows. http://ow.ly/3RHMg
662822571,FALSE,finalized,3,2/18/15 9:15,Information,1,,29560303851,barclayswealth,Barclays Wealth Jersey Community Awards winners announced at presentation. http://ow.ly/33Eai
662822572,FALSE,finalized,3,2/18/15 4:20,Information,1,,28823085503,barclayswealth,"RT @WSJWealthReport The Biggest, Richest Party Ever - The developed world is struggling to emerge from recession and... http://ow.ly/19EfJp"
662822573,FALSE,finalized,3,2/18/15 13:26,Information,1,,28417004798,barclayswealth,RT @WSJWealthReport Why Women Are More Charitable Than Men - The public face of philanthropy today is predominately ... http://ow.ly/19AcxS
662822574,FALSE,finalized,3,2/18/15 6:51,Information,1,,17484285810,barclayswealth,"Sumitomo Mitsui Banking Corp., Barclays Wealth & Nikko Cordial Securities Inc. announce private banking joint venture. http://ow.ly/25FOZ"
662822575,FALSE,finalized,3,2/18/15 14:02,Information,0.6834,,9985180644,barclayswealth,RT @WSJWealthReport Exactly What Does â€˜Fair Shareâ€™ Mean for Taxing the Rich? http://ow.ly/16IABW
662822576,FALSE,finalized,3,2/18/15 13:55,Information,1,,9831361320,barclayswealth,"Gold looks very expensive right now, says Brian Nick http://ow.ly/1cOeJ"
662822577,FALSE,finalized,3,2/18/15 13:05,Information,1,,7997480017,barclayswealth,Barclays Wealth predicts increase in M&A activity. http://su.pr/3JBFth
662822578,FALSE,finalized,3,2/18/15 5:05,Information,1,,6275472223,barclayswealth,Barclays Premier League Trophy wows local football fans - Isle of Man children given the opportunity to see the leg... http://ow.ly/1662Vj
662822579,FALSE,finalized,3,2/18/15 4:41,Information,1,,6273991409,barclayswealth,RT @WSJWealthReport The New Flagship for Philanthropy - Richistan is about to get a new flagship. Construction is a... http://ow.ly/1661Rb
662822580,FALSE,finalized,3,2/18/15 13:40,Information,1,,6265950573,barclayswealth,"Five #charities win big at our Community Awards in Jersey, Channel Islands http://ow.ly/HMfp"
662822581,FALSE,finalized,3,2/18/15 13:31,Information,1,,6239479247,barclayswealth,"In times of trouble, banks find customers do not want to let it be http://ow.ly/HxoZ #philanthropy"
662822582,FALSE,finalized,3,2/18/15 12:43,Information,1,,6230672454,barclayswealth,"We sponsored 'Stars in their Eyes' on the Isle of Man to raise money for Rebecca House, the Islandâ€™s childrenâ€™s hospice http://ow.ly/HjLM"
662822583,FALSE,finalized,3,2/18/15 13:58,Information,1,,5417009987,barclayswealth,"Global markets are functioning normally, and stocks, particularly those in developed markets, likely offer more upside http://ow.ly/z55P"
662822584,FALSE,finalized,3,2/18/15 11:21,Information,1,,4518513721,barclayswealth,Barclays Wealth Jersey launches annual Community Awardshttp://su.pr/4dJzIl
662822585,FALSE,finalized,3,2/18/15 6:55,Information,1,,2632177661,barclayswealth,Opalesque:Barclays Wealth and Ledbury Research report: A new breed of wealthy philanthropists is emerging  http://bit.ly/cnNzP
662822586,FALSE,finalized,3,2/18/15 9:41,Information,1,,2629588477,barclayswealth,Wealthy becoming increasingly active philanthropists despite downturn http://bit.ly/jgFqG
662822587,FALSE,finalized,3,2/18/15 8:37,Information,1,,2614093512,barclayswealth,JobsGoPublic: Philanthropists â€ùmaintaining donationsâ€ù  http://bit.ly/xHqKL
662822588,FALSE,finalized,3,2/18/15 3:53,Action,1,,2613394584,barclayswealth,Barclays Wealth white paper 'Tomorrow's Philanthropist' launched today. Read the report or watch the video: http://bit.ly/Z0mQ6
662822589,FALSE,finalized,3,2/18/15 9:36,Information,1,,2611743386,barclayswealth,Telegraph: Economic downturn fails to dampen philanthropy  http://bit.ly/4vu2R
662822590,FALSE,finalized,3,2/18/15 4:40,Information,1,,2571227189,barclayswealth,FT.com: The go-getters become the go-givers - Barclays Wealth's 'Tomorrow's Philanthropist' study reports http://bit.ly/wq6XB
662822591,FALSE,finalized,3,2/18/15 10:24,Information,1,,2567904439,barclayswealth,Barclays Wealth named Wealth Manager of the Year at the Global Investor Awards
662822592,FALSE,finalized,3,2/18/15 7:05,Information,1,,2.58597E+17,barclayswealth,This monthâ€™s White Paper explores Barclays new Entrepreneurs Index which maps business activity and wealth creation. http://t.co/8G5wgEcB
662822593,FALSE,finalized,3,2/18/15 11:48,Information,1,,2.57851E+17,barclayswealth,New Barclays report tracks shareholder changes in UK &amp  Ireland businesses as a measure of entrepreneurial activity. http://t.co/bCRKP8Jd
662822594,FALSE,finalized,3,2/18/15 13:21,Action,1,,2.56403E+17,barclayswealth,â€˜What are you like?â€™ Check out this monthâ€™s Vanity Fair for a profile of our #BehaviouralFinance team @GregBDavies #VanityFair
662822595,FALSE,finalized,3,2/18/15 6:51,Information,0.6614,,2.56315E+17,barclayswealth,"RT @walpoleuk: And finally, a special thank you to our sponsor @barclayswealth #walpolesummit"
662822596,FALSE,finalized,3,2/18/15 9:28,Information,1,,2.55715E+17,barclayswealth,"The US Federal Reserve has confirmed that it will be buying more bonds, so we should too â€“ right? Not necessarily. http://t.co/StuqRvLl"
662822597,FALSE,finalized,3,2/18/15 8:53,Information,1,,2.55709E+17,barclayswealth,Shaken but not stirred! Government Bonds. Whatâ€™s next for the private investorsâ€™ hero? http://t.co/5M492L8n
662822598,FALSE,finalized,3,2/18/15 13:37,Information,1,,1.39341E+17,barclayswealth,40 children take part in Disability Football Festival. http://t.co/XSf4Qr7d
662822599,FALSE,finalized,3,2/18/15 13:00,Information,1,,13371525293,barclayswealth,Barclays Wealth is proud to sponsor Shadow Catchers: Camera-less Photography at the Victoria and Albert Museum. http://su.pr/5Vwkqb
662822600,FALSE,finalized,3,2/18/15 4:27,Information,1,,5067043873,barclayswealth,RT @WSJEconomy: EU Governments Face Debt Increase http://bit.ly/Z7G2W
662822601,FALSE,finalized,3,2/18/15 9:01,Information,1,,5065577785,barclayswealth,RT @WSJEconomy: Japan Trade Surplus Expands http://bit.ly/UqJyl
662822602,FALSE,finalized,3,2/18/15 13:45,Action,1,,2.5921E+17,barclayswealth,What are you like? Read this months @VanityFair for a profile of our #BehaviouralFinance team
662822603,FALSE,finalized,3,2/18/15 13:21,Information,1,,4.6735E+17,barclayswealth,We are delighted to have won four awards at #WBEuroAwards2014 last night. @WealthBriefing
662822604,FALSE,finalized,3,2/18/15 4:40,Information,1,,4.67345E+17,barclayswealth,Katharine Photiou on the role of financial well-being in the #workplace @_ppevents May 20. #PBUK http://t.co/40EbHlP6lJ
662822605,FALSE,finalized,3,2/18/15 13:52,Information,0.6633,,3.95252E+17,barclayswealth,We thank Jay Jay Okocha for supporting the Debojo School Project in Lagos earlier this month! #YouAreFootball http://t.co/OcCZgCbXaq
662822606,FALSE,finalized,3,2/18/15 14:03,Information,1,,2.0609E+17,barclayswealth,Barclays Wealth Blog Postcard from the edge -  Democracy is the worst form of government  apart from all the others ... http://t.co/4hX86x78
662822607,FALSE,finalized,3,2/18/15 10:29,Information,1,,1.74488E+17,barclayswealth,Wellian Wiranto talks to CNBC on investment outlook & impact on Asia by developments in Europe 29/02/12 10am (HK/SG time)...
662822608,FALSE,finalized,3,2/18/15 12:48,Information,1,,6.65706E+16,barclayswealth,RT WSJ Wealth Report Tax Breaks for Yachts Come Under Fire - Just when yachters thought it was safe to go back in th... http://ow.ly/1cwBMB
662822609,FALSE,finalized,3,2/18/15 6:50,Information,1,,6428509589,barclayswealth,Brian Nick on Bloomberg: Gold should be held when governments cease to function and currencies are worthless...  http://ow.ly/Jt7X
662822610,FALSE,finalized,3,2/18/15 4:33,Information,1,,5074376929,barclayswealth,RT @BarclaysStock: US Weekly Initial Jobless Claims rose suggesting the US labour market remains frail http://bit.ly/1VTLGB
662822611,FALSE,finalized,3,2/18/15 5:25,Information,1,,2756742597,barclayswealth,Barclays Wealth Appoints Mitch Cox Head Global Investment and Product Office and to Lead Its Activities in the Americas http://bit.ly/TUWNg
662822612,FALSE,finalized,3,2/18/15 11:57,Information,1,,4.68722E+17,barclayswealth,"Katharine Photiou: â€œFor the first time in recorded history, @jrf_uk has found the majority of people in poverty are working families.â€ù #PBUK"
662822613,FALSE,finalized,3,2/18/15 3:53,Action,0.6695,,2.61157E+17,barclayswealth,What are you like? Read Barclays Investment Philosophy and Behavioural Finance feature this monthâ€™s @VanityFair http://t.co/LqA8GuWW
662822614,FALSE,finalized,3,2/18/15 7:02,Information,1,,2.10351E+17,barclayswealth,Barclays Corporate &amp  Employer Solutions boosts team with appointment of Katharine Photiou as Head of Workplace Savin... http://t.co/SWSMChOh
662822615,FALSE,finalized,3,2/18/15 5:18,Information,1,,1.74808E+17,barclayswealth,Gibraltar Banks win prestigious industry awards. http://t.co/tnbBxmMt
662822616,FALSE,finalized,3,2/18/15 7:00,Information,1,,8.0798E+16,barclayswealth,RT WSJ Wealth Report Bill Gates' Children Mock Him With 'Billionaire' Song http://ow.ly/1df0lm
662822617,FALSE,finalized,3,2/18/15 8:38,Information,1,,3.78277E+16,barclayswealth,Barclays Wealth has won 6 Euromoney Private Banking Awards including Best Overall Private Bank in the UK and in Jersey. http://ow.ly/3Xn9W
662822618,FALSE,finalized,3,2/18/15 5:21,Information,1,,18898136249,barclayswealth,Wealth manager of the year award for Barclays Wealth http://ow.ly/2df5P
662822619,FALSE,finalized,3,2/18/15 13:45,Information,1,,8280894118,barclayswealth,"Stocks in Asia are fairly valued, but more often slightly expensive says Aaron Gurwitz http://ow.ly/10X6V"
662822620,FALSE,finalized,3,2/18/15 7:00,Information,1,,6469314377,barclayswealth,"RT @WSJWealthReport America?s Most Unequal City - When we think of the gap between rich and poor, we usually think ... http://ow.ly/167uU4"
662822621,FALSE,finalized,3,2/18/15 5:20,Information,1,,6430814253,barclayswealth,RT @wealthinsights: WSJ: Philanthropy as Enterprise http://ow.ly/Juyz
662822622,FALSE,finalized,3,2/18/15 12:20,Information,1,,5452971208,barclayswealth,Aaron Gurwitz: The dollar has been depreciating on a trade-weighted basis on an average rate of 0.75% per year since 1973 http://ow.ly/zzFL
662822623,FALSE,finalized,3,2/18/15 4:29,Information,1,,4708006708,barclayswealth,RT @WSJEconomy: Data Point to Trade Hopes http://bit.ly/QmUi9
662822624,FALSE,finalized,3,2/18/15 6:44,Information,1,,4706381908,barclayswealth,We are supporting @citygateway in East London to launch a new IT social enterprise scheme - training NEET young people up to NVQ Lev 3.
662822625,FALSE,finalized,3,2/18/15 13:47,Information,1,,4.69072E+17,barclayswealth,Jonathan Parker: â€œDC pension members think the Budget proposals will have a positive development for pension members.â€ù #pension #PBUK
